Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2019-06-05 08:14:01,77,80,0,0,0,0,0/hr,321
2019-06-05 08:15:01,77,80,0,0,0,0,0/hr,321
2019-06-05 08:16:01,77,80,0,0,0,0,0/hr,321
2019-06-05 08:17:01,77,80,0,0,0,0,0/hr,328
2019-06-05 08:18:01,77,80,0,0,0,0,0/hr,328
2019-06-05 08:19:01,77,80,0,0,0,0,0/hr,328
2019-06-05 08:20:01,77,80,0,0,0,0,0/hr,328
2019-06-05 08:21:01,77,80,0,0,0,0,0/hr,328
2019-06-05 08:22:01,77,80,0,0,0,0,0/hr,343
2019-06-05 08:23:01,77,80,0,0,0,0,0/hr,343
2019-06-05 08:24:01,77,80,14,16,0,0,0/hr,343
2019-06-05 08:25:01,77,80,14,16,0,0,0/hr,343
2019-06-05 08:26:02,77,80,14,16,0,0,0/hr,343
2019-06-05 08:27:01,77,80,14,16,0,0,0/hr,356
2019-06-05 08:28:01,77,80,14,16,0,0,0/hr,356
2019-06-05 08:29:01,77,80,14,16,0,0,0/hr,356
2019-06-05 08:30:01,77,80,14,16,0,0,0/hr,356
2019-06-05 08:31:01,77,80,14,16,0,0,0/hr,356
2019-06-05 08:32:01,77,80,14,16,0,0,0/hr,364
2019-06-05 08:33:01,77,80,14,16,0,0,0/hr,364
2019-06-05 08:34:01,77,80,70,95,33,21,21/hr,364
2019-06-05 08:35:01,77,80,70,95,33,21,21/hr,364
2019-06-05 08:36:01,77,80,70,95,33,21,21/hr,364
2019-06-05 08:37:01,77,80,70,95,33,21,21/hr,376
2019-06-05 08:38:01,77,80,70,95,33,21,21/hr,376
2019-06-05 08:39:01,77,80,70,95,33,21,21/hr,376
2019-06-05 08:40:01,77,80,70,95,33,21,21/hr,376
2019-06-05 08:41:01,77,80,70,95,33,21,21/hr,376
2019-06-05 08:42:01,77,80,70,95,33,21,21/hr,386
2019-06-05 08:43:01,77,80,70,95,33,21,21/hr,386
2019-06-05 08:44:01,77,80,117,174,36,28,28/hr,386
2019-06-05 08:45:01,77,80,117,174,36,28,28/hr,386
2019-06-05 08:46:01,77,80,117,174,36,28,28/hr,386
2019-06-05 08:47:01,77,80,117,174,36,28,28/hr,391
2019-06-05 08:48:01,77,80,117,174,36,28,28/hr,391
2019-06-05 08:49:01,77,80,117,174,36,28,28/hr,391
2019-06-05 08:50:01,77,80,117,174,36,28,28/hr,391
2019-06-05 08:51:01,77,80,117,174,36,28,28/hr,391
2019-06-05 08:52:01,77,80,117,174,36,28,28/hr,394
2019-06-05 08:53:01,77,80,117,174,36,28,28/hr,394
2019-06-05 08:54:01,77,80,211,278,45,29,29/hr,394
2019-06-05 08:55:01,77,80,211,278,45,29,29/hr,394
2019-06-05 08:56:01,77,80,211,278,45,29,29/hr,394
2019-06-05 08:57:01,77,82,214,284,45,29,29/hr,408
2019-06-05 08:58:01,77,82,214,284,45,29,29/hr,408
2019-06-05 08:59:01,77,82,214,284,45,29,29/hr,408
2019-06-05 09:00:01,77,82,217,292,43,31,31/hr,408
2019-06-05 09:01:01,77,82,217,292,43,31,31/hr,408
2019-06-05 09:02:01,77,82,217,292,43,31,31/hr,409
2019-06-05 09:03:01,77,82,217,292,43,31,31/hr,409
2019-06-05 09:04:01,78,82,273,375,43,35,35/hr,409
2019-06-05 09:05:01,78,82,273,375,43,35,35/hr,409
2019-06-05 09:06:01,78,82,273,375,43,35,35/hr,409
2019-06-05 09:07:01,78,82,278,382,43,35,35/hr,414
2019-06-05 09:08:01,78,82,279,383,43,35,35/hr,414
2019-06-05 09:09:01,78,82,279,383,43,35,35/hr,414
2019-06-05 09:10:01,79,82,282,385,44,35,35/hr,414
2019-06-05 09:11:01,81,82,285,389,52,40,40/hr,414
2019-06-05 09:12:01,81,82,285,389,52,40,40/hr,423
2019-06-05 09:13:01,81,82,287,392,51,40,40/hr,423
2019-06-05 09:14:01,81,83,335,467,335,467,467/hr,423
2019-06-05 09:15:01,81,83,335,467,335,467,467/hr,423
2019-06-05 09:16:01,81,83,335,467,335,467,467/hr,423
2019-06-05 09:17:01,81,84,335,467,335,467,467/hr,415
2019-06-05 09:18:01,81,84,338,471,341,475,475/hr,415
2019-06-05 09:19:01,82,84,349,498,361,519,519/hr,415
2019-06-05 09:20:01,82,84,349,500,360,518,518/hr,415
2019-06-05 09:21:01,82,84,349,500,360,518,518/hr,415
