Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers,WinMargin
2019-06-05 08:14:01,77,80,0,0,0,0,321,137
2019-06-05 08:15:01,77,80,0,0,0,0,321,137
2019-06-05 08:16:01,77,80,0,0,0,0,321,137
2019-06-05 08:17:01,77,80,0,0,0,0,328,137
2019-06-05 08:18:01,77,80,0,0,0,0,328,137
2019-06-05 08:19:01,77,80,0,0,0,0,328,137
2019-06-05 08:20:01,77,80,0,0,0,0,328,137
2019-06-05 08:21:01,77,80,0,0,0,0,328,137
2019-06-05 08:22:01,77,80,0,0,0,0,343,137
2019-06-05 08:23:01,77,80,0,0,0,0,343,137
2019-06-05 08:24:01,77,80,14,16,0,0,343,137
2019-06-05 08:25:01,77,80,14,16,0,0,343,137
2019-06-05 08:26:02,77,80,14,16,0,0,343,137
2019-06-05 08:27:01,77,80,14,16,0,0,356,137
2019-06-05 08:28:01,77,80,14,16,0,0,356,137
2019-06-05 08:29:01,77,80,14,16,0,0,356,137
2019-06-05 08:30:01,77,80,14,16,0,0,356,137
2019-06-05 08:31:01,77,80,14,16,0,0,356,137
2019-06-05 08:32:01,77,80,14,16,0,0,364,137
2019-06-05 08:33:01,77,80,14,16,0,0,364,137
2019-06-05 08:34:01,77,80,70,95,33,21,364,137
2019-06-05 08:35:01,77,80,70,95,33,21,364,137
2019-06-05 08:36:01,77,80,70,95,33,21,364,137
2019-06-05 08:37:01,77,80,70,95,33,21,376,137
2019-06-05 08:38:01,77,80,70,95,33,21,376,137
2019-06-05 08:39:01,77,80,70,95,33,21,376,137
2019-06-05 08:40:01,77,80,70,95,33,21,376,137
2019-06-05 08:41:01,77,80,70,95,33,21,376,137
2019-06-05 08:42:01,77,80,70,95,33,21,386,137
2019-06-05 08:43:01,77,80,70,95,33,21,386,137
2019-06-05 08:44:01,77,80,117,174,36,28,386,137
2019-06-05 08:45:01,77,80,117,174,36,28,386,137
2019-06-05 08:46:01,77,80,117,174,36,28,386,137
2019-06-05 08:47:01,77,80,117,174,36,28,391,137
2019-06-05 08:48:01,77,80,117,174,36,28,391,137
2019-06-05 08:49:01,77,80,117,174,36,28,391,137
2019-06-05 08:50:01,77,80,117,174,36,28,391,137
2019-06-05 08:51:01,77,80,117,174,36,28,391,137
2019-06-05 08:52:01,77,80,117,174,36,28,394,137
2019-06-05 08:53:01,77,80,117,174,36,28,394,137
2019-06-05 08:54:01,77,80,211,278,45,29,394,137
2019-06-05 08:55:01,77,80,211,278,45,29,394,137
2019-06-05 08:56:01,77,80,211,278,45,29,394,137
2019-06-05 08:57:01,77,82,214,284,45,29,408,137
2019-06-05 08:58:01,77,82,214,284,45,29,408,137
2019-06-05 08:59:01,77,82,214,284,45,29,408,137
2019-06-05 09:00:01,77,82,217,292,43,31,408,137
2019-06-05 09:01:01,77,82,217,292,43,31,408,137
2019-06-05 09:02:01,77,82,217,292,43,31,409,137
2019-06-05 09:03:01,77,82,217,292,43,31,409,137
2019-06-05 09:04:01,78,82,273,375,43,35,409,137
2019-06-05 09:05:01,78,82,273,375,43,35,409,137
2019-06-05 09:06:01,78,82,273,375,43,35,409,137
2019-06-05 09:07:01,78,82,278,382,43,35,414,137
2019-06-05 09:08:01,78,82,279,383,43,35,414,137
2019-06-05 09:09:01,78,82,279,383,43,35,414,137
2019-06-05 09:10:01,79,82,282,385,44,35,414,137
2019-06-05 09:11:01,81,82,285,389,52,40,414,137
2019-06-05 09:12:01,81,82,285,389,52,40,423,137
2019-06-05 09:13:01,81,82,287,392,51,40,423,137
2019-06-05 09:14:01,81,83,335,467,335,467,423,137
2019-06-05 09:15:01,81,83,335,467,335,467,423,137
2019-06-05 09:16:01,81,83,335,467,335,467,423,137
2019-06-05 09:17:01,81,84,335,467,335,467,415,137
2019-06-05 09:18:01,81,84,338,471,341,475,415,137
2019-06-05 09:19:01,82,84,349,498,361,519,415,137
2019-06-05 09:20:01,82,84,349,500,360,518,415,137
2019-06-05 09:21:01,82,84,349,500,360,518,415,137
2019-06-05 09:22:01,82,84,349,500,360,518,415,137
2019-06-05 09:23:01,82,84,367,516,360,507,415,137
2019-06-05 09:24:01,82,84,387,542,373,526,415,137
2019-06-05 09:25:01,82,84,387,542,373,526,415,137
2019-06-05 09:26:01,82,84,387,542,373,526,415,137
2019-06-05 09:27:01,82,84,387,542,373,526,421,137
2019-06-05 09:28:01,82,84,387,542,373,526,421,137
2019-06-05 09:29:01,82,84,387,542,373,526,421,137
2019-06-05 09:30:01,82,84,390,545,370,526,421,137
2019-06-05 09:31:01,83,84,391,548,371,528,421,137
2019-06-05 09:32:01,84,84,421,609,365,539,414,137
2019-06-05 09:33:01,84,84,423,609,366,538,414,137
2019-06-05 09:34:02,84,84,450,643,400,562,414,137
2019-06-05 09:35:02,84,84,451,648,396,561,414,137
2019-06-05 09:36:01,84,84,451,648,396,561,414,137
2019-06-05 09:37:01,84,84,452,648,394,558,420,137
2019-06-05 09:38:01,85,84,452,648,389,553,420,137
2019-06-05 09:39:01,85,84,476,687,398,571,420,137
2019-06-05 09:40:01,86,84,486,693,403,568,420,137
2019-06-05 09:41:01,86,83,488,694,399,555,420,137
2019-06-05 09:42:01,86,84,488,694,398,554,428,137
2019-06-05 09:43:01,86,84,498,722,393,561,428,137
2019-06-05 09:44:01,86,85,512,741,395,567,428,137
2019-06-05 09:45:01,86,84,515,741,391,561,428,137
2019-06-05 09:46:01,86,84,516,741,391,560,428,137
2019-06-05 09:47:01,86,84,518,746,387,558,424,137
2019-06-05 09:48:01,86,84,518,746,387,558,424,137
2019-06-05 09:49:01,86,84,523,752,390,563,424,137
2019-06-05 09:50:01,86,83,526,756,392,564,424,137
2019-06-05 09:51:01,86,83,526,756,392,564,424,137
2019-06-05 09:52:01,86,83,529,762,393,568,425,137
2019-06-05 09:53:01,86,83,529,762,393,568,425,137
2019-06-05 09:54:01,86,84,601,834,391,557,425,137
2019-06-05 09:55:01,86,84,606,836,395,558,425,137
2019-06-05 09:56:01,86,84,606,836,395,558,425,137
2019-06-05 09:57:01,86,84,606,836,395,558,429,137
2019-06-05 09:58:01,86,85,606,837,393,535,429,137
2019-06-05 09:59:01,86,85,614,847,399,537,429,137
2019-06-05 10:00:01,86,84,620,858,403,546,429,137
2019-06-05 10:01:01,86,84,650,892,400,557,429,137
2019-06-05 10:02:01,86,84,650,892,400,557,421,137
2019-06-05 10:03:01,86,83,658,902,406,561,421,137
2019-06-05 10:04:01,86,83,702,963,429,588,421,137
2019-06-05 10:05:01,86,84,702,963,430,589,421,137
2019-06-05 10:06:01,86,84,702,963,430,589,421,137
2019-06-05 10:07:01,86,84,723,981,447,601,421,137
2019-06-05 10:08:01,86,84,723,981,447,601,421,137
2019-06-05 10:09:01,86,84,723,981,446,601,421,137
2019-06-05 10:10:01,86,84,723,981,446,601,421,137
